Book Title,Level,Ex,Sub,Topic,Description,Resource ID,Difficulty Level
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0001_MCQ,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0002_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0003_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0004_MCQ,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0005_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0006_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0007_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0008_MCQ,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0009_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0010_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0011_MCQ,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0012_MCQ,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0013_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0014_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0015_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0016_MCQ,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0017_FIB,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0019_TF,2
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0020_FIB,1
Q-Setter,P1,1,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0021_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0022_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0023_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0024_FIB,3
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0025_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0029_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0030_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0031_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0032_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0033_MCQ,3
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0036_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0038_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0039_FIB,3
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0040_FIB,3
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0041_FIB,3
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0042_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0043_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0044_FIB,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0046_TF,2
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0047_FIB,1
Q-Setter,P1,2,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0048_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0049_FIB,3
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0050_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0051_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0052_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0055_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0056_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0057_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0058_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0059_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0060_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0061_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0062_MCQ,3
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0064_FIB,1
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0065_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0066_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0067_FIB,2
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0069_FIB,3
Q-Setter,P1,3,A,Numbers,Numbers up to 100,PMA_Qsetter_P1_0_0070_FIB,3
