Book Title,Level,Ex,Sub,Topic,Description,Resource ID,Difficulty Level
MY PALS ARE HERE! Maths Enrichment 1A,P1,1,1,Numbers,Numbers To 10,PMA_MPHER_P1A_0002_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,1,1,Numbers,Numbers To 10,PMA_MPHER_P1A_0004_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,1,1,Numbers,Numbers To 10,PMA_MPHER_P1A_0005_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,2,1,Number Bonds,Number Bonds,PMA_MPHER_P1A_0007_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,2,1,Number Bonds,Number Bonds,PMA_MPHER_P1A_0008_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,2,1,Number Bonds,Number Bonds,PMA_MPHER_P1A_0009_OE_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,2,1,Number Bonds,Number Bonds,PMA_MPHER_P1A_0010_OE_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,2,1,Number Bonds,Number Bonds,PMA_MPHER_P1A_0011_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0013_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0014_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0015_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0016_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0017_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0018_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,3,1,Addition,Addition Within 10,PMA_MPHER_P1A_0019_OE_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0020_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0021_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0023_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0024_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0025_OE_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0026_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,4,1,Subtraction,Subtraction Within 10,PMA_MPHER_P1A_0027_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,5,1,Shapes And Patterns,Shapes And Patterns,PMA_MPHER_P1A_0035_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,5,1,Shapes And Patterns,Shapes And Patterns,PMA_MPHER_P1A_0037_OE_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,6,1,Numbers,Ordinal Numbers,PMA_MPHER_P1A_0040_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,6,1,Numbers,Ordinal Numbers,PMA_MPHER_P1A_0041_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,7,1,Numbers,Numbers To 20,PMA_MPHER_P1A_0043_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,7,1,Numbers,Numbers To 20,PMA_MPHER_P1A_0044_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,7,1,Numbers,Numbers To 20,PMA_MPHER_P1A_0045_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,7,1,Numbers,Numbers To 20,PMA_MPHER_P1A_0046_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,8,1,Addition And Subtraction,Addition And Subtraction Within 20,PMA_MPHER_P1A_0047_FIB_Qns,1
MY PALS ARE HERE! Maths Enrichment 1A,P1,8,1,Addition And Subtraction,Addition And Subtraction Within 20,PMA_MPHER_P1A_0048_FIB_Qns,1
