Book Title,Level,Ex,Sub,Topic,Description,Resource ID,Difficulty Level
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_1_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_2_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_3_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_4_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_5_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_6_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_7_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_8_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_9_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_10_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_11_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_12_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_13_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_14_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_15_MCQ,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_16_OE,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_18_OE,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_20_OE,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_21_FIB,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_22_OE,1
iScience Tests,5,1,1,Cycles,Water,iSci_UB_Cycles_C1T_0_23_OE,1
iScience Tests,5,2,1,Cycles,Reproduction in Plants,iSci_UB_Cycles_C2T_0_1_MCQ,1
